SUPER_1	18858469	-0.0017
SUPER_1	18912472	0.0015
SUPER_1	18912522	-0.0044
SUPER_1	18912595	0.0037
SUPER_1	19159913	-3e-04
SUPER_1	19159925	0.0018
SUPER_1	19159935	-0.0021
SUPER_1	19159966	-0.0047
SUPER_1	19159976	-0.0085
SUPER_1	19159979	-0.0047
SUPER_1	19160190	-0.0031
SUPER_1	19160234	0.001
SUPER_1	19160261	0.0013
SUPER_1	19160277	-0.0033
SUPER_1	19160278	0.0068
SUPER_1	19168552	-0.005
SUPER_1	19217880	-0.0065
SUPER_1	19218013	-0.0038
SUPER_1	19218043	0.0024
SUPER_1	19218070	-0.0052
SUPER_1	19809230	-0.0078
SUPER_1	19809269	-0.0088
SUPER_1	19809277	0.039
SUPER_1	19809311	-0.0057
SUPER_1	19809329	-1e-04
SUPER_1	19809458	-0.0057
SUPER_1	19809459	0.0409
SUPER_1	19809488	-0.0017
SUPER_1	19809499	-0.0091
SUPER_1	19809507	0.0025
SUPER_1	19809521	-0.0027
SUPER_1	19809547	-0.0037
SUPER_1	19809560	-0.004
SUPER_1	19853649	0.0025
SUPER_1	19853653	-0.0051
SUPER_1	19853660	-0.0018
SUPER_1	19853673	0.0057
SUPER_1	19853688	0.0082
SUPER_1	19853701	0.0044
SUPER_1	19853729	-0.0038
SUPER_1	19853800	0.0082
SUPER_1	19853863	0.0026
SUPER_1	19914226	0.0029
SUPER_1	19914275	-0.0012
SUPER_1	20479264	-0.0033
SUPER_1	20479265	-6e-04
SUPER_1	20479310	-0.0075
SUPER_1	20479311	4e-04
SUPER_1	20479326	0.001
SUPER_1	20479335	-0.006
SUPER_1	20479345	0.0049
SUPER_1	20697649	-0.0027
SUPER_1	20697653	-0.0022
SUPER_1	20697672	-0.0056
SUPER_1	20697692	-0.0021
SUPER_1	20697714	-0.0022
SUPER_1	20697764	-0.0022
SUPER_1	20697766	-0.0077
SUPER_1	20697773	-0.0022
SUPER_1	20697836	4e-04
SUPER_1	20697837	0.0098
SUPER_1	20697840	-0.0038
SUPER_1	20697872	-0.006
SUPER_1	20793708	-0.005
SUPER_1	20860802	0.0066
SUPER_1	20860811	6e-04
SUPER_1	20860821	-0.0035
SUPER_1	20860854	0.004
SUPER_1	20860941	-0.0031
SUPER_1	20889552	-0.0049
SUPER_1	20889614	0.0041
SUPER_1	20889677	0.0013
SUPER_1	20889745	-0.008
SUPER_1	21352475	-8e-04
SUPER_1	21352481	-0.0014
SUPER_1	21352535	0.0024
SUPER_1	21589295	-6e-04
SUPER_1	21589311	-3e-04
SUPER_1	21589325	-0.0057
SUPER_1	21589370	-0.0021
SUPER_1	21589385	-0.0052
SUPER_1	21589407	0.0078
SUPER_1	21932210	-0.002
SUPER_1	21932230	-0.0012
SUPER_1	22037335	-5e-04
SUPER_1	22037354	0.0094
SUPER_1	22037366	-8e-04
SUPER_1	22037482	-0.0022
SUPER_1	22037486	0.0014
SUPER_1	22221357	0.0082
SUPER_1	22221418	0.0115
SUPER_1	22475927	-0.0061
SUPER_1	22476018	0.0021
SUPER_1	22699034	-0.0065
SUPER_1	22699036	-0.0062
SUPER_1	22699060	0.0115
SUPER_1	22699083	-0.001
SUPER_1	22699086	-0.0032
SUPER_1	22699102	-0.0013
SUPER_1	22699104	-0.007
SUPER_1	22699320	-0.001
SUPER_1	22699332	0.0131
SUPER_1	22699337	-0.0061
SUPER_1	22699347	-0.0058
SUPER_1	22699363	-0.0088
SUPER_1	22699366	-0.0065
SUPER_1	22699367	-0.0029
SUPER_1	22699405	-0.0037
SUPER_1	22699410	-0.0049
SUPER_1	22699440	-0.004
SUPER_1	22862259	0.0026
SUPER_1	22979772	3e-04
SUPER_1	22979937	-0.0013
SUPER_1	22979976	0.014
SUPER_1	22980000	0.0078
SUPER_1	22980008	0.0068
SUPER_1	22980023	-0.0044
SUPER_1	25016031	-0.0037
SUPER_1	25285438	-1e-04
SUPER_1	25285518	0
SUPER_1	25285519	0
SUPER_1	25287525	-0.0036
SUPER_1	25287544	-0.0036
SUPER_1	25287552	-0.0038
SUPER_1	25441814	-0.005
SUPER_1	25441819	-0.0057
SUPER_1	25441853	-0.0037
SUPER_1	25898446	0.0013
SUPER_1	25898470	-0.0019
SUPER_1	25898478	0.012
SUPER_1	25898536	-0.0059
SUPER_1	26225084	-0.0028
SUPER_1	26225116	-0.0011
SUPER_1	26225136	-5e-04
SUPER_1	26225152	9e-04
SUPER_1	26225241	-0.0036
SUPER_1	26472828	-0.0028
SUPER_1	26472965	-0.0033
SUPER_1	26472998	0
SUPER_1	26910178	0.0125
SUPER_1	27526113	-0.0013
SUPER_1	27526118	-0.001
SUPER_1	27526134	-0.001
SUPER_1	27526140	-0.0068
SUPER_1	27526189	0.0016
SUPER_1	27526222	-1e-04
SUPER_1	27730412	-0.0014
SUPER_1	27730469	-0.0022
SUPER_1	27730588	-0.004
SUPER_1	27730659	0.0016
SUPER_1	27730667	-9e-04
SUPER_1	27730677	0.0023
SUPER_1	27730681	0.0023
SUPER_1	28408973	0.0021
SUPER_1	28408978	-0.0018
SUPER_1	28643431	-0.0052
SUPER_1	28643433	-0.0014
SUPER_1	28643437	0.0062
SUPER_1	28643438	-0.0022
SUPER_1	28643480	0
SUPER_1	28643482	-0.0034
SUPER_1	28643501	-0.0021
SUPER_1	28643519	-0.0011
SUPER_1	28643530	2e-04
SUPER_1	28643537	-0.0029
SUPER_1	28643547	-0.0012
SUPER_1	28643549	-0.0011
SUPER_1	28643560	6e-04
SUPER_1	28643562	-0.0015
SUPER_1	28643589	-0.0025
SUPER_1	28643620	-0.0038
SUPER_1	28643626	-0.005
SUPER_1	29006702	-0.0052
SUPER_1	29006708	-3e-04
SUPER_1	29006730	-0.0052
SUPER_1	29006810	0.0018
SUPER_1	29006811	-0.0052
SUPER_1	29006816	-6e-04
SUPER_1	29006845	-0.0046
SUPER_1	29018112	0.0045
SUPER_1	29018145	-0.0039
SUPER_1	29018178	0.0148
SUPER_1	29018267	0.0038
SUPER_1	29018286	-0.0038
SUPER_1	30400383	-0.0047
SUPER_1	30400388	-0.0071
SUPER_1	30400428	0.0027
SUPER_1	30400447	-5e-04
SUPER_1	30400458	-0.0035
SUPER_1	30400485	-0.0054
SUPER_1	30400488	-0.0066
SUPER_1	30400491	-0.0011
SUPER_1	31069139	0.0023
SUPER_1	31069176	-0.0034
SUPER_1	31069206	0.0118
SUPER_1	31069232	0.0014
SUPER_1	31069287	9e-04
SUPER_1	31069342	0.0105
SUPER_1	31088483	-6e-04
SUPER_1	31088503	-0.0039
SUPER_1	31088510	7e-04
SUPER_1	31088545	0.0038
SUPER_1	31088578	0.0036
SUPER_1	31088583	0.0035
SUPER_1	31088592	-5e-04
SUPER_1	31088610	-0.0062
SUPER_1	31088611	-0.0062
SUPER_1	31088616	-0.0058
SUPER_1	31088652	0.005
SUPER_1	31088653	-0.0077
SUPER_1	31088654	-0.006
SUPER_1	31088658	-2e-04
SUPER_1	31088667	-0.0062
SUPER_1	31088681	-0.006
SUPER_1	31982937	-3e-04
SUPER_1	31982954	0.0015
SUPER_1	31983000	0.0019
SUPER_1	31983004	0.0016
SUPER_1	31983011	-8e-04
SUPER_1	31983022	-0.0052
SUPER_1	31983027	0.0165
SUPER_1	31983036	0.0074
SUPER_1	31983119	-8e-04
SUPER_1	31983143	-3e-04
SUPER_1	31983176	-0.005
SUPER_1	32222952	0.0038
SUPER_1	32222983	0.0034
SUPER_1	32222996	0.0061
SUPER_1	32223015	0.0045
SUPER_1	32223060	4e-04
SUPER_1	32223061	0.0057
SUPER_1	32223222	-0.0058
SUPER_1	32223226	-9e-04
SUPER_1	32223244	-0.0062
SUPER_1	32223250	-0.0021
SUPER_1	32223254	-0.0059
SUPER_1	32318512	0.0025
SUPER_1	32318521	-0.006
SUPER_1	32318523	-0.0034
SUPER_1	32318524	0.0025
SUPER_1	32318568	-0.0021
SUPER_1	32318591	-0.0015
SUPER_1	32318593	-0.0036
SUPER_1	32318596	0.0049
SUPER_1	32318609	-0.0014
SUPER_1	32711387	-0.0055
SUPER_1	32711392	-0.0035
SUPER_1	32711402	9e-04
SUPER_1	32711434	9e-04
SUPER_1	32711435	9e-04
SUPER_1	32711450	-0.003
SUPER_1	32711525	1e-04
SUPER_1	33280378	-0.0025
SUPER_1	33280396	-0.0039
SUPER_1	33280419	-0.0048
SUPER_1	33280508	-0.003
SUPER_1	33280535	-0.0056
SUPER_1	33280564	0.0043
SUPER_1	33280591	0.0018
SUPER_1	33280619	-0.0065
SUPER_1	33947818	-0.0042
SUPER_1	33947860	-0.0058
SUPER_1	33947898	0.0052
SUPER_1	33947995	-0.0065
SUPER_1	34296995	-0.0049
SUPER_1	34297001	-0.0041
SUPER_1	34297091	-0.0017
SUPER_1	34297203	0.0106
SUPER_1	34297217	0.011
SUPER_1	34354200	0.0036
SUPER_1	34354236	0.0024
SUPER_1	34615978	0.0037
SUPER_1	34615990	9e-04
SUPER_1	34616134	-0.0049
SUPER_1	34616142	-0.0042
SUPER_1	34616169	0.0034
SUPER_1	34616174	-0.0034
SUPER_1	35507544	-0.0039
SUPER_1	35507547	-0.0038
SUPER_1	35507614	-0.0038
SUPER_1	36047935	-0.005
SUPER_1	36047990	-0.001
SUPER_1	36048026	-0.004
SUPER_1	36048027	0.0021
SUPER_1	36048127	0.0056
SUPER_1	37126396	-0.0047
SUPER_1	37126447	-0.0023
SUPER_1	37126451	-0.0023
SUPER_1	37126636	-0.0029
SUPER_1	37126722	-0.0042
SUPER_1	37360794	0.0019
SUPER_1	37360823	0.0013
SUPER_1	37360852	7e-04
SUPER_1	37360877	0.0083
SUPER_1	37360894	-0.0058
SUPER_1	37360902	-0.0058
SUPER_1	37360907	-0.004
SUPER_1	37537799	4e-04
SUPER_1	37537912	-0.0119
SUPER_1	37537936	-0.0051
SUPER_1	37537970	-0.004
SUPER_1	37537971	0
SUPER_1	37545958	-0.0024
SUPER_1	37665421	-0.0042
SUPER_1	37665450	0.006
SUPER_1	37738159	3e-04
SUPER_1	37738175	-0.005
SUPER_1	37738185	-0.0052
SUPER_1	37738196	0.0032
SUPER_1	37738201	0.0075
SUPER_1	37738204	-0.0045
SUPER_1	37738226	-0.0035
SUPER_1	37738228	-0.006
SUPER_1	37738241	-0.003
SUPER_1	37738259	0.0041
SUPER_1	37738263	0
SUPER_1	37738265	-0.0033
SUPER_1	37738273	0.0083
SUPER_1	37738276	0.0104
SUPER_1	37738318	0.0229
SUPER_1	37738340	-0.0046
SUPER_1	37738345	0.0056
SUPER_1	38648124	-0.0069
SUPER_1	38648202	1e-04
SUPER_1	39150645	0.0086
SUPER_1	39150664	0.0196
SUPER_1	39150665	-1e-04
SUPER_1	39150674	-0.0033
SUPER_1	39150678	-0.002
SUPER_1	39150711	0.0194
SUPER_1	39150729	0.0171
SUPER_1	39150733	0.0027
SUPER_1	40727660	0.0043
SUPER_1	40727731	-0.0067
SUPER_1	40727938	9e-04
SUPER_1	40727977	-0.0034
SUPER_1	40727991	0.0032
SUPER_1	40727997	-0.0039
SUPER_1	40805867	-0.0043
SUPER_1	40805886	-0.0033
SUPER_1	40806101	0.0022
SUPER_1	41066703	4e-04
SUPER_1	41066736	6e-04
SUPER_1	41066739	-0.0025
SUPER_1	41066783	6e-04
SUPER_1	41066946	-0.001
SUPER_1	41066974	6e-04
SUPER_1	41066995	3e-04
SUPER_1	41067033	0.0093
SUPER_1	41067051	-0.0061
SUPER_1	41067066	-0.0028
SUPER_1	41940785	-0.0028
SUPER_1	41940789	-0.0051
SUPER_1	41940792	0.0066
SUPER_1	41940796	0.0039
SUPER_1	41940804	0.0018
SUPER_1	41940812	0.0044
SUPER_1	41940823	4e-04
SUPER_1	41940824	-4e-04
SUPER_1	41940825	-4e-04
SUPER_1	41940874	-0.0028
SUPER_1	41940875	0.0029
SUPER_1	41940903	0.0057
SUPER_1	41940904	0.0061
SUPER_1	41940950	-0.005
SUPER_1	41940969	-0.0017
SUPER_1	41940971	-8e-04
SUPER_1	43110315	-0.0049
SUPER_1	43110355	-0.0055
SUPER_1	43184626	9e-04
SUPER_1	43184635	-2e-04
SUPER_1	43184667	2e-04
SUPER_1	43184692	0.004
SUPER_1	43420230	-0.0018
SUPER_1	43420231	0.0066
SUPER_1	43420246	-0.008
SUPER_1	43420285	-0.0039
SUPER_1	43420305	-0.0033
SUPER_1	43420369	0.0039
SUPER_1	44483908	-0.008
SUPER_1	44483953	-0.0017
SUPER_1	44483963	-0.001
SUPER_1	44484020	0.0021
SUPER_1	44484074	-0.002
SUPER_1	44484152	0.01
SUPER_1	44484176	-0.0023
SUPER_1	44866940	0.0025
SUPER_1	44867036	3e-04
SUPER_1	45007393	7e-04
SUPER_1	45104860	-9e-04
SUPER_1	45506978	-0.0028
SUPER_2	84860	-5e-04
SUPER_2	84932	0.0041
SUPER_2	176333	-0.006
SUPER_2	176372	-0.0029
SUPER_2	176475	-0.0026
SUPER_2	176508	0.017
SUPER_2	176589	0.0029
SUPER_2	304538	0.0067
SUPER_2	304547	0.0026
SUPER_2	398758	-0.0087
SUPER_2	479957	-0.0011
SUPER_2	479976	-0.0049
SUPER_2	479993	0.0033
SUPER_2	570993	-0.0032
SUPER_2	882297	-0.0043
SUPER_2	1388436	0.0095
SUPER_2	1388500	0.0033
SUPER_2	1388505	0.0072
SUPER_2	1388509	3e-04
SUPER_2	1388645	-0.002
SUPER_2	1530629	-0.0079
SUPER_2	1530635	-0.0037
SUPER_2	1530638	-0.0018
SUPER_2	1530669	0.0032
SUPER_2	1530734	0.0013
SUPER_2	1530746	-0.0078
SUPER_2	1530748	-0.0021
SUPER_2	1561564	1e-04
SUPER_2	1561565	1e-04
SUPER_2	1561578	1e-04
SUPER_2	1561662	-0.0089
SUPER_2	1561685	2e-04
SUPER_2	1561687	-0.0035
SUPER_2	1561712	0.0042
SUPER_2	1576983	-0.0044
SUPER_2	1577042	0.0074
SUPER_2	1591159	-0.0076
SUPER_2	1591176	0.004
SUPER_2	1591212	0.0095
SUPER_2	1591257	0.0097
SUPER_2	1591294	-0.0021
SUPER_2	1606176	0.0019
SUPER_2	1606198	-0.0046
SUPER_2	1606221	0.0063
SUPER_2	1606235	-0.0027
SUPER_2	1606247	-0.0035
SUPER_2	1606248	-0.0035
SUPER_2	1606255	-0.006
SUPER_2	1606288	-0.0073
SUPER_2	1606311	-0.0039
SUPER_2	1606323	0.0013
SUPER_2	1606367	-0.0062
SUPER_2	1606395	9e-04
SUPER_2	1606430	0.004
SUPER_2	1634332	-4e-04
SUPER_2	1634364	0.0076
SUPER_2	1634523	0.0118
SUPER_2	1634558	-0.0023
SUPER_2	1634591	-0.0037
SUPER_2	1783090	0.0095
SUPER_2	1783155	-0.0024
SUPER_2	1783175	-0.0077
SUPER_2	1783178	0.0077
SUPER_2	1783183	-3e-04
SUPER_2	1783187	8e-04
SUPER_2	1783194	-0.0081
SUPER_2	1788096	-0.0038
SUPER_2	1788097	-0.0036
SUPER_2	1788126	-0.0018
SUPER_2	1788165	-0.0016
SUPER_2	1788170	-0.0014
SUPER_2	1788187	0.0015
SUPER_2	1788204	-0.0056
SUPER_2	1806424	0.0073
SUPER_2	1806460	0.0062
SUPER_2	1806659	8e-04
SUPER_2	1806686	0.0089
SUPER_2	1871445	0.0076
SUPER_2	1871503	0.0148
SUPER_2	1871522	0.0031
SUPER_2	2228317	0.0102
SUPER_2	2228321	4e-04
SUPER_2	2228367	-0.0034
SUPER_2	2228376	0.0236
SUPER_2	2228396	-0.003
SUPER_2	2228410	0.0047
SUPER_2	2228427	0.0027
SUPER_2	2282011	0.0089
SUPER_2	2282056	-0.0047
SUPER_2	2282158	0.0023
SUPER_2	2282212	4e-04
SUPER_2	2697846	-0.0061
SUPER_2	2697851	0.0012
SUPER_2	2697852	0.0012
SUPER_2	2697859	-0.005
SUPER_2	2697868	0.002
SUPER_2	2697871	-0.006
SUPER_2	2697910	0.0071
SUPER_2	2697985	-5e-04
SUPER_2	2698009	-0.0062
SUPER_2	2698037	0.008
SUPER_2	2698050	-0.0021
SUPER_2	2698062	4e-04
SUPER_2	2698064	0.0212
SUPER_2	3707969	0.004
SUPER_2	3708009	0.002
SUPER_2	3708010	-5e-04
SUPER_2	3708061	-9e-04
SUPER_2	3708070	0.0053
SUPER_2	3708094	-0.0012
SUPER_2	3715197	-0.0032
SUPER_2	3715227	-3e-04
SUPER_2	5284045	0.0023
SUPER_2	5284097	-0.0049
SUPER_2	5284123	-0.0016
SUPER_2	5431753	-0.0084
SUPER_2	5431756	0
SUPER_2	5431767	0.0113
SUPER_2	5431784	-0.0044
SUPER_2	5431792	0.0109
SUPER_2	5431808	2e-04
SUPER_2	5431814	0.007
SUPER_2	5431847	0.014
SUPER_2	5431848	0.0264
SUPER_2	5431869	0.0055
SUPER_2	6036613	-0.0053
SUPER_2	6036620	3e-04
SUPER_2	6036636	-5e-04
SUPER_2	6036658	0.0161
SUPER_2	6036806	0.0023
SUPER_2	6036816	0.0184
SUPER_2	6036820	-4e-04
SUPER_2	6036883	-0.004
SUPER_2	6066540	0.0034
SUPER_2	6066594	-9e-04
SUPER_2	6190017	0.0013
SUPER_2	6190037	-0.0012
SUPER_2	6190060	-0.0041
SUPER_2	6190067	7e-04
SUPER_2	6190089	-0.0048
SUPER_2	6190092	-0.0032
SUPER_2	6190103	-0.0025
SUPER_2	6190106	0.0013
SUPER_2	6190112	-0.0032
SUPER_2	6190119	-0.0057
SUPER_2	6190137	-0.0051
SUPER_2	7396708	-0.0013
SUPER_2	7396737	0.0026
SUPER_2	7396788	4e-04
SUPER_2	7396864	-0.0037
SUPER_2	7396874	-0.0052
SUPER_2	7396875	0.0035
SUPER_2	7396899	-0.0025
SUPER_2	9713511	-0.0043
SUPER_2	9713548	-8e-04
SUPER_2	9713568	-0.0059
SUPER_2	9713607	-0.0015
SUPER_2	9713616	0.013
SUPER_2	9713722	-0.0055
SUPER_2	9713746	-0.0048
SUPER_2	10124137	-0.0056
SUPER_2	10124161	-0.0014
SUPER_2	10124183	-0.0024
SUPER_2	10124212	0.0011
SUPER_2	10124222	-0.0038
SUPER_2	10124228	-0.004
SUPER_2	10124252	0.0079
SUPER_2	10124462	8e-04
SUPER_2	10124488	0.0023
SUPER_2	10311297	-0.004
SUPER_2	10311298	-0.004
SUPER_2	10311307	-0.004
SUPER_2	10311322	-0.004
