code	latitude	longitude	latitude_dec	longitude_dec	GSA	subarea						
12_Mb_3	364555	102230	36.7652778	10.375	12	_						
12_Mb_4	364555	102230	36.7652778	10.375	12	_						
12_Mb_5	364555	102230	36.7652778	10.375	12	_						
12_Mb_6	364555	102230	36.7652778	10.375	12	_						
12_Mb_7	364555	102230	36.7652778	10.375	12	_						
12_Mb_8	364555	102230	36.7652778	10.375	12	_						
12_Mb_9	364555	102230	36.7652778	10.375	12	_						
12_Mb_10	364555	102230	36.7652778	10.375	12	_						
12_Mb_11	364555	102230	36.7652778	10.375	12	_						
12_Mb_12	364555	102230	36.7652778	10.375	12	_						
12_Mb_13	364555	102230	36.7652778	10.375	12	_						
12_Mb_14	364555	102230	36.7652778	10.375	12	_						
12_Mb_15	364555	102230	36.7652778	10.375	12	_						
12_Mb_16	364555	102230	36.7652778	10.375	12	_						
12_Mb_17	364555	102230	36.7652778	10.375	12	_						
12_Mb_18	364555	102230	36.7652778	10.375	12	_						
12_Mb_19	364555	102230	36.7652778	10.375	12	_						
12_Mb_20	364555	102230	36.7652778	10.375	12	_						
12_Mb_21	364555	102230	36.7652778	10.375	12	_						
12_Mb_22	364555	102230	36.7652778	10.375	12	_						
12_Mb_23	364555	102230	36.7652778	10.375	12	_						
12_Mb_24	364555	102230	36.7652778	10.375	12	_						
12_Mb_25	364555	102230	36.7652778	10.375	12	_						
12_Mb_26	364555	102230	36.7652778	10.375	12	_						
12_Mb_27	364555	102230	36.7652778	10.375	12	_						
12_Mb_28	364555	102230	36.7652778	10.375	12	_						
12_Mb_29	364555	102230	36.7652778	10.375	12	_						
12_Mb_30	364555	102230	36.7652778	10.375	12	_						
12_Mb_31	364555	102230	36.7652778	10.375	12	_						
12_Mb_32	364555	102230	36.7652778	10.375	12	_						
12_Mb_33	364555	102230	36.7652778	10.375	12	_						
12_Mb_34	364555	102230	36.7652778	10.375	12	_						
12_Mb_35	364555	102230	36.7652778	10.375	12	_						
12_Mb_36	364555	102230	36.7652778	10.375	12	_						
12_Mb_37	364555	102230	36.7652778	10.375	12	_						
12_Mb_38	364555	102230	36.7652778	10.375	12	_						
12_Mb_39	364555	102230	36.7652778	10.375	12	_						
14_Mb_01	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_02	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_03	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_05	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_06	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_07	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_08	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_09	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_10	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_11	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_12	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_13	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_14	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_15	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_16	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_17	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_18	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_19	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_20	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_21	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_22	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_23	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_24	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_25	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_26	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_27	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_28	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_29	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_31	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_32	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_33	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_34	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_36	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_37	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_38	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_39	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_40	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_41	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_42	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_43	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_44	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_45	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_46	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_47	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_48	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_49	335800	112900	33.9666667	11.48333333	14	_						
19a_Mb_01	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_02	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_03	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_04	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_05	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_06	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_07	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_08	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_09	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_10	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_11	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_12	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_13	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_14	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_15	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_16	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_17	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_18	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_19	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_20	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_21	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_22	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_23	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_24	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_25	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_26	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_27	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_28	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_29	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_30	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_31	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_32	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_33	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_34	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_35	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_36	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_37	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_38	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_39	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_40	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_41	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_42	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_43	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_44	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_45	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_46	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_47	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_48	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_49	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
19a_Mb_50	38_12'14''	16_15'40''	38.20388889	16.26111111	19	b						
06c_Mb_51	41_21'57.078''	02_47'03.420''	41.3658333	2.784166667	6	c						
06c_Mb_52	41_21'57.078''	02_47'03.420''	41.3658333	2.784166667	6	c						
06c_Mb_53	41_21'57.078''	02_47'03.420''	41.3658333	2.784166667	6	c						
06c_Mb_54	41_21'57.078''	02_47'03.420''	41.3658333	2.784166667	6	c						
06c_Mb_55	41_21'57.078''	02_47'03.420''	41.3658333	2.784166667	6	c						
06c_Mb_56	41_21'57.078''	02_47'03.420''	41.3658333	2.784166667	6	c						
06c_Mb_57	41_21'57.078''	02_47'03.420''	41.3658333	2.784166667	6	c						
06c_Mb_58	41_21'57.078''	02_47'03.420''	41.3658333	2.784166667	6	c						
06c_Mb_59	41_21'57.078''	02_47'03.420''	41.3658333	2.784166667	6	c						
06c_Mb_60	41_21'57.078''	02_47'03.420''	41.3658333	2.784166667	6	c						
06c_Mb_61	41_21'57.078''	02_47'03.420''	41.3658333	2.784166667	6	c						
06c_Mb_62	41_21'57.078''	02_47'03.420''	41.3658333	2.784166667	6	c						
06c_Mb_63	41_21'57.078''	02_47'03.420''	41.3658333	2.784166667	6	c						
06c_Mb_64	41_21'57.078''	02_47'03.420''	41.3658333	2.784166667	6	c						
06c_Mb_65	41_21'57.078''	02_47'03.420''	41.3658333	2.784166667	6	c						
06c_Mb_66	41_21'57.078''	02_47'03.420''	41.3658333	2.784166667	6	c						
06c_Mb_67	41_21'57.078''	02_47'03.420''	41.3658333	2.784166667	6	c						
06c_Mb_68	41_21'57.078''	02_47'03.420''	41.3658333	2.784166667	6	c						
06c_Mb_69	41_21'57.078''	02_47'03.420''	41.3658333	2.784166667	6	c						
06c_Mb_70	41_21'57.078''	02_47'03.420''	41.3658333	2.784166667	6	c						
06c_Mb_71	41_21'57.078''	02_47'03.420''	41.3658333	2.784166667	6	c						
06c_Mb_72	41_21'57.078''	02_47'03.420''	41.3658333	2.784166667	6	c						
06c_Mb_73	41_21'57.078''	02_47'03.420''	41.3658333	2.784166667	6	c						
06c_Mb_74	41_21'57.078''	02_47'03.420''	41.3658333	2.784166667	6	c						
06c_Mb_75	41_21'57.078''	02_47'03.420''	41.3658333	2.784166667	6	c						
06c_Mb_76	41_21'57.078''	02_47'03.420''	41.3658333	2.784166667	6	c						
06c_Mb_77	41_21'57.078''	02_47'03.420''	41.3658333	2.784166667	6	c						
06c_Mb_78	41_21'57.078''	02_47'03.420''	41.3658333	2.784166667	6	c						
06c_Mb_79	41_21'57.078''	02_47'03.420''	41.3658333	2.784166667	6	c						
06c_Mb_80	41_21'57.078''	02_47'03.420''	41.3658333	2.784166667	6	c						
06c_Mb_81	41_28'26.18''	02_48'41.14''	41.4738889	2.811388889	6	c						
06c_Mb_82	41_28'26.18''	02_48'41.14''	41.4738889	2.811388889	6	c						
06c_Mb_83	41_28'26.18''	02_48'41.14''	41.4738889	2.811388889	6	c						
06c_Mb_84	41_28'26.18''	02_48'41.14''	41.4738889	2.811388889	6	c						
06c_Mb_85	41_28'26.18''	02_48'41.14''	41.4738889	2.811388889	6	c						
06c_Mb_86	41_28'26.18''	02_48'41.14''	41.4738889	2.811388889	6	c						
06c_Mb_87	41_28'26.18''	02_48'41.14''	41.4738889	2.811388889	6	c						
06c_Mb_88	41_28'26.18''	02_48'41.14''	41.4738889	2.811388889	6	c						
06c_Mb_89	41_28'26.18''	02_48'41.14''	41.4738889	2.811388889	6	c						
06c_Mb_90	41_28'26.18''	02_48'41.14''	41.4738889	2.811388889	6	c						
06c_Mb_91	41_28'26.18''	02_48'41.14''	41.4738889	2.811388889	6	c						
06c_Mb_92	41_28'26.18''	02_48'41.14''	41.4738889	2.811388889	6	c						
06c_Mb_93	41_28'26.18''	02_48'41.14''	41.4738889	2.811388889	6	c						
06c_Mb_94	41_28'26.18''	02_48'41.14''	41.4738889	2.811388889	6	c						
06c_Mb_95	41_28'26.18''	02_48'41.14''	41.4738889	2.811388889	6	c						
06c_Mb_96	41_28'26.18''	02_48'41.14''	41.4738889	2.811388889	6	c						
06c_Mb_97	41_28'26.18''	02_48'41.14''	41.4738889	2.811388889	6	c						
06c_Mb_98	41_28'26.18''	02_48'41.14''	41.4738889	2.811388889	6	c						
06c_Mb_99	41_28'26.18''	02_48'41.14''	41.4738889	2.811388889	6	c						
06c_Mb_100	41_28'26.18''	02_48'41.14''	41.4738889	2.811388889	6	c						
12_Mb_40	364555	102230	36.7652778	10.375	12	_						
12_Mb_41	364555	102230	36.7652778	10.375	12	_						
12_Mb_42	364555	102230	36.7652778	10.375	12	_						
12_Mb_43	364555	102230	36.7652778	10.375	12	_						
12_Mb_44	364555	102230	36.7652778	10.375	12	_						
12_Mb_45	364555	102230	36.7652778	10.375	12	_						
12_Mb_46	364555	102230	36.7652778	10.375	12	_						
12_Mb_47	364555	102230	36.7652778	10.375	12	_						
12_Mb_48	364555	102230	36.7652778	10.375	12	_						
12_Mb_49	364555	102230	36.7652778	10.375	12	_						
12_Mb_50	364555	102230	36.7652778	10.375	12	_						
code_not_indicated_because_the_sample_is_in_HMCR	na	na	39.63479	24.78944	22	a						
code_not_indicated_because_the_sample_is_in_HMCR	na	na	39.63479	24.78944	22	a						
code_not_indicated_because_the_sample_is_in_HMCR	na	na	39.63479	24.78944	22	a						
code_not_indicated_because_the_sample_is_in_HMCR	na	na	39.63479	24.78944	22	a						
code_not_indicated_because_the_sample_is_in_HMCR	na	na	39.63479	24.78944	22	a						
code_not_indicated_because_the_sample_is_in_HMCR	na	na	39.63479	24.78944	22	a						
code_not_indicated_because_the_sample_is_in_HMCR	na	na	39.63479	24.78944	22	a						
code_not_indicated_because_the_sample_is_in_HMCR	na	na	39.63479	24.78944	22	a						
code_not_indicated_because_the_sample_is_in_HMCR	na	na	39.63479	24.78944	22	a						
code_not_indicated_because_the_sample_is_in_HMCR	na	na	39.63479	24.78944	22	a						
code_not_indicated_because_the_sample_is_in_HMCR	na	na	39.63479	24.78944	22	a						
code_not_indicated_because_the_sample_is_in_HMCR	na	na	39.63479	24.78944	22	a						
code_not_indicated_because_the_sample_is_in_HMCR	na	na	39.63479	24.78944	22	a						
code_not_indicated_because_the_sample_is_in_HMCR	na	na	39.63479	24.78944	22	a						
code_not_indicated_because_the_sample_is_in_HMCR	na	na	39.63479	24.78944	22	a						
04b_Mb_01	"N36_38'44.49"""	"E2_38'06.94"""	36.64569167	2.635261111	4	b						
04b_Mb_04	"N36_38'44.49"""	"E2_38'06.94"""	36.64569167	2.635261111	4	b						
04b_Mb_08	"N36_38'44.49"""	"E2_38'06.94"""	36.64569167	2.635261111	4	b						
04b_Mb_29	"N36_38'44.49"""	"E2_38'06.94"""	36.64569167	2.635261111	4	b						
04c_Mb_34	"N36_55'50.76"""	"E7_49'43.00"""	36.93076667	7.828611111	4	c						
04c_Mb_38	"N36_55'50.76"""	"E7_49'43.00"""	36.93076667	7.828611111	4	c						
04c_Mb_44	"N36_55'50.76"""	"E7_49'43.00"""	36.93076667	7.828611111	4	c						
04c_Mb_48	"N36_55'50.76"""	"E7_49'43.00"""	36.93076667	7.828611111	4	c						
14_Mb_04	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_30	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_35	335800	112900	33.9666667	11.48333333	14	_						
14_Mb_50	335800	112900	33.9666667	11.48333333	14	_						
